end,val,accn,fy,fp,form,filed,frame,label,start
2014-03-29,198000000.0,0001193125-15-153166,2015,Q2,10-Q,2015-04-28,CY2014Q1,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2013-12-29
2014-03-29,198000000.0,0001193125-14-157311,2014,Q2,10-Q,2014-04-24,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2013-12-29
2014-06-28,2600000000.0,0001193125-15-259935,2015,Q3,10-Q,2015-07-22,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2013-09-29
2014-06-28,2600000000.0,0001193125-14-277160,2014,Q3,10-Q,2014-07-23,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2013-09-29
2014-06-28,1300000000.0,0001193125-15-259935,2015,Q3,10-Q,2015-07-22,CY2014Q2,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2014-03-30
2014-06-28,1300000000.0,0001193125-14-277160,2014,Q3,10-Q,2014-07-23,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2014-03-30
2014-09-27,3400000000.0,0001628280-16-020309,2016,FY,10-K,2016-10-26,CY2014,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2013-09-29
2014-09-27,3400000000.0,0001193125-15-356351,2015,FY,10-K,2015-10-28,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2013-09-29
2014-09-27,3400000000.0,0001193125-15-023732,2014,FY,8-K,2015-01-28,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2013-09-29
2014-09-27,3400000000.0,0001193125-14-383437,2014,FY,10-K,2014-10-27,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2013-09-29
2014-12-27,1700000000.0,0001193125-16-439878,2016,Q1,10-Q,2016-01-27,CY2014Q4,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2014-09-28
2014-12-27,1700000000.0,0001193125-15-023697,2015,Q1,10-Q,2015-01-28,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2014-09-28
2015-03-28,2000000000.0,0001193125-16-559625,2016,Q2,10-Q,2016-04-27,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2014-09-28
2015-03-28,2000000000.0,0001193125-15-153166,2015,Q2,10-Q,2015-04-28,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2014-09-28
2015-03-28,317000000.0,0001193125-16-559625,2016,Q2,10-Q,2016-04-27,CY2015Q1,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2014-12-28
2015-03-28,317000000.0,0001193125-15-153166,2015,Q2,10-Q,2015-04-28,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2014-12-28
2015-06-27,4300000000.0,0001628280-16-017809,2016,Q3,10-Q,2016-07-27,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2014-09-28
2015-06-27,4300000000.0,0001193125-15-259935,2015,Q3,10-Q,2015-07-22,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2014-09-28
2015-06-27,2300000000.0,0001628280-16-017809,2016,Q3,10-Q,2016-07-27,CY2015Q2,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2015-03-29
2015-06-27,2300000000.0,0001193125-15-259935,2015,Q3,10-Q,2015-07-22,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2015-03-29
2015-09-26,4800000000.0,0001628280-16-020309,2016,FY,10-K,2016-10-26,CY2015,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2014-09-28
2015-09-26,4800000000.0,0001193125-15-356351,2015,FY,10-K,2015-10-28,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2014-09-28
2015-12-26,2000000000.0,0001193125-16-439878,2016,Q1,10-Q,2016-01-27,CY2015Q4,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2015-09-27
2016-03-26,2500000000.0,0001193125-16-559625,2016,Q2,10-Q,2016-04-27,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2015-09-27
2016-03-26,450000000.0,0001193125-16-559625,2016,Q2,10-Q,2016-04-27,CY2016Q1,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2015-12-27
2016-06-25,4500000000.0,0001628280-16-017809,2016,Q3,10-Q,2016-07-27,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2015-09-27
2016-06-25,2000000000.0,0001628280-16-017809,2016,Q3,10-Q,2016-07-27,CY2016Q2,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2016-03-27
2016-09-24,5100000000.0,0001628280-16-020309,2016,FY,10-K,2016-10-26,CY2016,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,2015-09-27
2008-09-27,25.63,0001193125-10-238044,2010,FY,10-K,2010-10-27,CY2008,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,2007-09-30
2009-09-26,124.87,0001193125-11-282113,2011,FY,10-K,2011-10-26,CY2009,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,2008-09-28
2009-09-26,124.87,0001193125-10-238044,2010,FY,10-K,2010-10-27,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,2008-09-28
2010-06-26,117.77,0001193125-10-162840,2010,Q3,10-Q,2010-07-21,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,2009-09-27
2010-09-25,119.85,0001193125-13-170623,2012,FY,8-K,2013-04-24,CY2010,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,2009-09-27
2010-09-25,119.85,0001193125-12-444068,2012,FY,10-K,2012-10-31,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,2009-09-27
2010-09-25,119.85,0001193125-11-282113,2011,FY,10-K,2011-10-26,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,2009-09-27
2010-09-25,119.85,0001193125-10-238044,2010,FY,10-K,2010-10-27,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,2009-09-27
2010-12-25,145.45,0001193125-11-010144,2011,Q1,10-Q,2011-01-19,CY2010Q4,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,2010-09-26
2011-03-26,148.62,0001193125-11-104388,2011,Q2,10-Q,2011-04-21,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,2010-09-26
2011-06-25,166.49,0001193125-11-192493,2011,Q3,10-Q,2011-07-20,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,2010-09-26
2011-09-24,168.08,0001193125-13-416534,2013,FY,10-K,2013-10-30,CY2011,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,2010-09-26
2011-09-24,168.08,0001193125-13-170623,2012,FY,8-K,2013-04-24,,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,2010-09-26
